,TIJUCA,LARANJEIRAS,BOTAFOGO,JARDIM GUANABARA,CACHAMBI,PRACA SECA,IRAJA,ENGENHO DE DENTRO,FLAMENGO,JACAREPAGUA,IPANEMA,COPACABANA,TAUA,COSMOS,FREGUESIA-JPA,ITANHANGA,CAJU,PENHA,BARRA DA TIJUCA,CENTRO,REALENGO,ENGENHO NOVO,TAQUARA,MARECHAL HERMES,VICENTE DE CARVALHO,ANCHIETA,PAVUNA,PACIENCIA,JACAREZINHO,OLARIA,PADRE MIGUEL,PENHA CIRCULAR,MARACANA,SANTISSIMO,GUARATIBA,RIO COMPRIDO,BRAS DE PINA,ROCINHA,CIDADE DE DEUS,SENADOR CAMARA,CAMPO GRANDE,COSME VELHO,VILA DA PENHA,LEBLON,JARDIM BOTANICO,GLORIA,VILA VALQUEIRE,BENTO RIBEIRO,BANGU,JARDIM SULACAP,JARDIM AMERICA,SENADOR VASCONCELOS,VILA ISABEL,ANIL,VARGEM PEQUENA,BARROS FILHO,MONERO,DEODORO,MANGUINHOS,SANTA CRUZ,INHOAIBA,PARQUE ANCHIETA,HIGIENOPOLIS,GALEAO,TANQUE,JARDIM CARIOCA,OSWALDO CRUZ,CORDOVIL,JACARE,PIEDADE,MARE,CACUIA,RAMOS,QUINTINO BOCAIUVA,BONSUCESSO,PEDRA DE GUARATIBA,SAO FRANCISCO XAVIER,LEME,TURIACU,MEIER,PARADA DE LUCAS,GARDENIA AZUL,PRACA DA BANDEIRA,VILA KOSMOS,SAO CONRADO,MANGUEIRA,CAVALCANTE,SANTA TERESA,TODOS OS SANTOS,RIACHUELO,BENFICA,PARQUE COLUMBIA,HUMAITA,CIDADE NOVA,MARIA DA GRACA,BANCARIOS,HONORIO GURGEL,ROCHA MIRANDA,ACARI,LAGOA,VIGARIO GERAL,ENGENHO DA RAINHA,SAO CRISTOVAO,SEPETIBA,ROCHA,COMPLEXO DA MARE,RECREIO DOS BANDEIRANTES,INHAUMA,GRAJAU,CURICICA,DEL CASTILHO,URCA,COELHO NETO,GAVEA,MADUREIRA,PILARES,GUADALUPE,VARGEM GRANDE,PECHINCHA,COLEGIO,CATUMBI,CAMORIM,ABOLICAO,LINS DE VASCONCELOS,COSTA BARROS,VILA KENNEDY,ESTACIO,ALTO DA BOA VISTA,PITANGUEIRAS,VISTA ALEGRE,ENCANTADO,PORTUGUESA,RIBEIRA,SANTO CRISTO,TOMAS COELHO,COMPLEXO DO ALEMAO,ANDARAI,RICARDO DE ALBUQUERQUE,MAGALHAES BASTOS,VASCO DA GAMA,SAMPAIO,PRAIA DA BANDEIRA,COCOTA,VILA MILITAR,CATETE,VIDIGAL,GAMBOA,VAZ LOBO,CASCADURA,JOA,AGUA SANTA,ZUMBI,BARRA DE GUARATIBA,FREGUESIA-ILHA,CAMPINHO,CIDADE UNIVERSITARIA,CAMPO DOS AFONSOS,ENGENHEIRO LEAL,PAQUETA,SAUDE,Datas
33,5,3,7,1,1,1,2,0,4,1,3,18,1,2,2,2,0,3,11,5,8,1,2,1,0,0,0,2,0,4,1,0,4,1,3,1,1,1,0,3,11,0,1,9,4,0,2,3,11,0,1,1,1,0,0,1,0,0,0,5,1,0,0,0,1,2,1,0,2,2,3,0,3,0,3,0,1,0,0,1,0,0,0,1,0,1,1,1,2,0,2,0,1,0,1,0,1,0,0,7,0,2,0,0,0,1,7,3,2,0,2,0,2,2,3,1,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2020-04-17
34,4,0,4,0,0,0,1,1,0,1,1,7,1,4,1,2,0,0,3,0,0,0,0,0,0,2,1,1,0,0,2,0,0,1,1,1,0,4,0,1,9,0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,3,0,1,1,2,1,2,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,0,7,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2020-04-18
35,0,2,2,0,1,0,1,0,3,0,1,5,1,0,2,0,0,2,5,0,5,0,4,1,0,0,2,4,0,1,0,0,1,0,2,0,0,3,0,1,7,0,1,3,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,2,3,0,0,0,2,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-19
36,15,2,16,4,2,2,5,5,6,4,12,29,1,0,2,0,1,3,14,3,11,1,1,1,0,3,2,3,2,3,3,4,2,2,3,3,3,3,0,2,19,1,4,13,0,3,3,2,14,1,1,1,6,2,1,0,1,0,0,5,0,1,2,2,0,6,4,0,1,2,6,1,2,0,6,1,0,1,0,1,3,3,0,1,3,0,0,1,1,1,1,0,4,0,0,3,3,0,0,2,1,2,5,2,2,1,6,2,5,4,1,0,0,3,2,0,3,1,1,2,0,0,1,0,2,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,2,0,0,0,0,1,0,2020-04-20
37,3,2,1,1,0,1,2,1,1,3,1,9,0,1,2,0,1,1,3,0,1,1,2,2,1,2,4,0,2,3,1,0,14,1,2,1,0,0,1,1,7,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,2,1,1,1,0,1,1,0,0,4,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-21
38,7,1,9,0,0,0,4,0,4,2,4,19,2,2,4,0,0,0,2,0,3,1,0,0,1,3,1,3,0,1,1,2,0,1,1,4,1,2,1,3,7,2,2,2,0,1,0,1,2,1,2,0,3,0,1,1,0,0,0,2,1,2,2,1,0,0,6,0,3,1,0,0,1,0,3,0,0,1,0,2,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,4,2,0,1,4,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-22
39,7,2,2,0,1,2,5,1,3,3,4,8,0,0,1,0,1,1,6,0,3,0,1,0,0,1,0,2,1,1,2,0,0,1,2,2,0,2,1,1,8,0,1,1,0,0,1,1,3,0,0,0,3,0,0,1,0,0,0,4,1,0,0,1,2,0,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,2,0,1,0,0,1,1,0,16,0,3,3,1,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2020-04-23
40,15,7,8,2,1,2,7,4,7,10,9,28,1,4,3,6,1,6,20,3,6,1,5,1,0,3,5,3,0,3,4,2,1,1,7,1,1,2,1,1,16,0,5,13,3,3,2,2,12,2,2,0,21,5,0,0,0,2,1,7,1,1,1,2,2,1,4,0,4,0,1,0,5,3,13,0,1,2,1,8,0,3,0,1,4,0,1,4,0,1,3,0,4,0,1,0,2,1,0,3,1,2,0,1,19,0,7,0,3,2,2,1,1,6,1,3,4,2,6,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,6,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2020-04-24
41,6,1,5,0,1,1,4,2,0,1,6,7,0,0,0,1,2,1,9,1,0,0,2,1,0,1,1,1,1,0,1,1,0,2,3,0,1,9,1,0,6,1,1,1,1,0,0,1,4,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,1,1,0,0,0,3,3,2,0,0,0,1,6,0,0,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-04-25
42,4,0,2,1,0,0,1,1,2,0,0,5,0,0,1,0,0,0,4,3,3,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,7,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-26
43,17,6,10,2,5,1,9,1,11,7,8,19,1,0,4,5,0,4,10,3,8,5,10,4,0,4,4,5,0,3,3,3,0,2,2,3,5,1,2,3,19,1,1,7,2,1,0,2,19,0,1,1,15,3,1,2,1,1,0,12,2,0,1,1,3,1,1,1,2,4,5,0,7,2,9,0,2,1,0,4,3,0,0,1,3,1,1,2,1,1,1,1,2,0,1,0,2,2,1,4,0,0,4,2,2,0,4,4,5,0,2,1,1,2,1,2,0,0,0,1,4,1,0,2,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,3,3,0,0,2,0,0,0,0,1,3,1,0,1,1,1,2020-04-27
44,7,8,6,1,1,0,3,1,7,7,2,8,3,1,3,0,1,6,11,5,4,1,2,3,0,6,2,2,0,2,1,0,0,1,7,2,1,1,0,0,14,2,2,4,2,2,2,3,10,1,1,2,4,3,0,0,0,1,2,5,3,0,1,1,0,4,0,3,2,2,1,0,0,2,1,0,0,0,0,1,2,0,1,2,0,0,0,0,1,0,5,0,2,0,0,1,0,2,0,1,1,0,5,0,1,1,4,3,1,1,3,0,2,2,0,1,7,2,0,3,0,1,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,1,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-04-28
45,12,4,10,0,3,3,8,3,5,4,1,13,1,2,2,0,0,2,14,4,12,4,14,3,1,3,1,2,0,2,1,2,0,1,4,3,3,2,0,2,22,0,4,4,4,2,1,1,9,1,1,0,2,1,0,0,0,0,3,5,1,1,1,1,0,3,1,3,0,2,2,1,8,0,3,3,0,1,0,3,0,0,0,1,0,0,1,2,1,0,2,0,2,0,0,0,1,4,1,0,1,0,0,1,1,0,10,1,1,0,4,0,1,1,1,2,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,1,0,0,0,0,3,0,0,0,0,2020-04-29
46,9,7,15,2,2,0,4,3,9,7,4,15,1,5,2,1,0,6,13,4,11,1,5,3,1,10,5,4,0,1,1,1,2,5,2,3,1,3,1,5,29,0,1,4,6,1,4,2,9,0,1,1,1,2,2,0,1,0,3,6,1,2,2,0,3,0,1,2,0,3,3,0,6,1,8,0,0,0,0,3,0,0,0,0,2,1,1,0,2,1,0,0,2,0,0,1,2,4,0,1,2,1,1,1,0,0,6,2,1,2,1,0,4,13,4,0,2,1,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2,2,3,0,2,0,0,0,1,3,0,0,0,0,0,0,2020-04-30
47,3,0,4,1,0,0,0,0,0,4,1,7,1,0,0,0,1,1,10,0,3,2,4,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,7,1,1,1,2,0,0,0,5,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,2,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,2,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2020-05-01
48,1,1,2,0,0,0,0,0,1,2,0,6,1,0,0,0,2,2,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-05-02
49,5,1,0,0,0,0,0,1,0,2,1,2,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,0,2,2,0,0,0,2,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-03
50,5,2,6,2,7,1,5,2,6,2,4,21,0,4,1,1,1,1,14,3,3,2,4,1,2,2,2,5,0,0,2,1,2,1,3,2,1,0,2,2,11,0,0,1,5,2,1,0,3,1,0,2,5,1,0,0,1,0,1,1,2,1,0,0,1,0,1,2,1,3,0,0,3,2,4,0,0,0,0,4,0,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4,1,3,3,0,1,0,8,0,0,1,0,0,2,1,2,1,1,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2020-05-04
51,7,2,8,1,2,1,3,3,6,5,6,19,0,1,2,2,2,1,9,1,4,0,5,0,1,1,2,0,0,1,4,0,2,5,0,2,2,0,0,3,12,0,1,3,2,0,3,1,11,1,2,0,2,1,1,0,0,1,1,3,3,1,0,2,0,0,1,0,0,1,2,0,5,0,2,0,0,1,0,5,1,1,2,1,1,1,0,3,2,1,2,0,2,1,0,1,2,4,0,1,0,2,3,1,1,0,6,2,1,2,0,0,1,1,1,4,4,0,3,0,0,2,0,1,1,0,0,1,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-05
52,16,7,8,1,0,3,4,3,4,0,1,17,0,2,6,0,0,1,11,7,4,2,5,3,0,4,1,1,0,1,3,1,11,3,2,2,4,0,1,0,11,1,0,8,1,1,3,3,8,0,1,2,2,3,0,0,0,0,2,1,2,2,0,0,1,1,3,1,0,4,1,1,8,0,5,1,1,1,1,3,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,3,0,1,0,0,0,12,2,1,2,0,2,2,0,4,0,1,1,1,0,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-06
53,10,2,1,0,1,0,1,0,3,4,2,8,2,0,3,0,0,3,12,2,6,3,12,3,0,3,4,1,0,1,1,2,0,0,1,2,2,1,1,1,15,0,0,5,1,0,7,2,6,0,2,2,3,5,4,1,1,0,0,4,6,2,2,1,1,1,0,0,2,2,3,0,3,0,5,2,0,1,0,2,1,4,0,2,0,0,0,0,2,0,4,0,1,0,1,0,1,0,0,1,0,2,2,0,0,0,7,5,3,0,1,0,1,4,0,1,3,4,2,3,1,4,0,0,0,0,1,1,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,2020-05-07
54,14,3,4,1,1,5,3,2,8,15,2,14,2,0,3,0,2,5,13,0,8,5,7,4,1,1,3,3,0,0,4,1,0,1,4,1,0,0,0,2,9,0,0,9,3,1,3,0,6,2,2,0,3,1,1,3,0,1,1,4,1,1,0,3,1,2,2,2,1,2,0,1,4,2,1,0,0,2,0,2,1,2,1,1,1,1,0,0,2,2,2,0,1,0,0,0,0,0,2,0,3,1,2,1,2,0,11,0,0,4,1,0,1,0,3,2,2,0,2,1,1,0,0,3,0,0,2,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,2,0,1,3,0,0,0,0,5,0,0,0,0,0,0,2020-05-08
55,5,1,2,0,1,0,1,1,1,2,2,6,0,0,1,0,0,0,5,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1,3,0,0,1,0,2,0,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020-05-09
56,4,2,2,0,0,0,0,0,6,0,0,5,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2020-05-10
57,5,2,4,0,3,0,0,2,3,9,1,11,0,1,2,0,1,2,7,2,0,1,1,0,0,4,0,1,0,0,0,0,1,0,3,0,1,0,2,2,3,0,0,6,2,2,0,1,3,0,0,0,4,1,1,0,0,1,0,1,2,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0,3,0,1,0,2,0,0,1,1,0,0,3,0,0,1,0,0,0,5,0,4,0,0,0,2,0,0,1,1,1,2,0,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-05-11
58,10,10,6,0,2,5,5,3,7,10,2,16,1,4,3,1,0,1,14,8,3,0,5,3,2,3,3,2,0,4,2,0,3,2,4,7,0,0,0,0,9,1,2,11,1,0,1,3,3,0,1,0,3,1,1,0,1,0,3,6,1,0,0,0,2,0,3,3,1,1,3,0,2,1,5,0,0,1,1,3,0,2,0,1,0,0,0,1,0,3,2,0,3,0,0,0,0,1,0,4,0,0,6,0,1,0,7,2,3,2,2,0,0,1,4,1,4,1,2,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4,0,0,0,4,0,0,0,1,0,0,0,3,2,1,0,1,7,0,0,0,0,0,0,2020-05-12
59,13,1,6,2,4,3,2,7,5,3,3,11,2,5,3,0,2,7,12,6,7,3,13,1,0,4,10,3,0,1,7,10,4,1,3,2,2,1,0,4,19,1,1,8,3,1,2,5,23,0,1,3,4,1,1,2,0,1,4,6,1,3,5,1,3,4,3,3,2,4,1,3,6,0,7,0,1,2,0,3,2,1,3,0,0,1,0,1,2,1,1,0,6,0,1,0,1,2,0,2,1,5,7,1,1,0,11,1,3,4,2,0,2,2,4,0,5,1,0,2,1,0,2,0,1,0,2,0,2,1,2,0,1,0,1,0,4,0,4,0,1,0,2,0,3,0,1,1,2,0,1,0,0,2,2,0,0,1,0,0,2020-05-13
60,18,4,7,1,4,1,10,5,5,5,5,15,1,0,2,2,0,1,16,5,11,3,2,3,3,3,3,2,1,2,3,0,2,0,3,2,1,0,1,4,13,0,2,8,0,1,2,0,5,0,1,3,9,1,4,1,5,0,0,9,6,1,0,3,2,0,1,2,2,3,0,0,4,2,5,0,0,1,1,5,1,2,1,1,0,2,1,1,2,0,3,0,2,0,1,2,0,0,2,2,2,1,0,2,1,0,8,2,5,0,2,0,0,1,2,2,3,0,6,1,1,0,1,2,1,0,0,0,0,0,1,0,0,0,5,0,0,3,1,0,1,2,1,0,1,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,2020-05-14
