Data,TURIACU,RICARDO ALBUQUERQUE,PARQUE ANCHIETA,INDEFINIDO,FREGUESIA-ILHA,SAO CONRADO,ENGENHO DA RAINHA,TAQUARA,BENFICA,PIEDADE,COMPLEXO DO ALEMAO,GAMBOA,RIO COMPRIDO,COLEGIO,BRAS DE PINA,COELHO NETO,PRACA SECA,TIJUCA,ANCHIETA,PAVUNA,AGUA SANTA,PEDRA DE GUARATIBA,SANTA CRUZ,CATUMBI,ACARI,LEME,CURICICA,LARANJEIRAS,PILARES,IPANEMA,PENHA CIRCULAR,BONSUCESSO,SANTA TERESA,PACIENCIA,CAMPINHO,JACAREPAGUA,REALENGO,INHOAIBA,TAUA,MARIA DA GRACA,MARACANA,BARRA DA TIJUCA,BOTAFOGO,COCOTA,GARDENIA AZUL,ROCHA MIRANDA,OLARIA,ALTO DA BOA VISTA,TOMAS COELHO,PRACA DA BANDEIRA,VIGARIO GERAL,GAVEA,GUARATIBA,CAMPO GRANDE,VICENTE DE CARVALHO,BARROS FILHO,MARE,COSMOS,JACAREZINHO,INHAUMA,LAGOA,JARDIM BOTANICO,VIDIGAL,BARRA DE GUARATIBA,VASCO DA GAMA,PARADA DE LUCAS,IRAJA,COPACABANA,ENGENHEIRO LEAL,CATETE,SAO CRISTOVAO,VARGEM GRANDE,GLORIA,GALEAO,JARDIM SULACAP,ENGENHO DE DENTRO,MEIER,SENADOR VASCONCELOS,ZUMBI,PITANGUEIRAS,JARDIM AMERICA,SAO FRANCISCO XAVIER,QUINTINO BOCAIUVA,VAZ LOBO,MANGUEIRA,VILA DA PENHA,SAMPAIO,CORDOVIL,CAVALCANTE,PARQUE COLUMBIA,PADRE MIGUEL,TODOS OS SANTOS,MAGALHAES BASTOS,CAMPO DOS AFONSOS,JOA,RAMOS,LINS DE VASCONCELOS,PORTUGUESA,MONERO,CIDADE UNIVERSITARIA,ABOLICAO,PECHINCHA,FORA DO MUNICÍPIO,MADUREIRA,JARDIM CARIOCA,VILA VALQUEIRE,FREGUESIA-JPA,PRAIA DA BANDEIRA,CAJU,COMPLEXO DA MARE,URCA,JACARE,VILA MILITAR,LEBLON,CIDADE DE DEUS,TANQUE,SANTISSIMO,HIGIENOPOLIS,VILA KOSMOS,SAUDE,ENGENHO NOVO,ITANHANGA,BANGU,ENCANTADO,VILA KENNEDY,SENADOR CAMARA,VILA ISABEL,COSME VELHO,CIDADE NOVA,VISTA ALEGRE,GRAJAU,FLAMENGO,DEODORO,BANCARIOS,ROCINHA,HONORIO GURGEL,JARDIM GUANABARA,VARGEM PEQUENA,RECREIO DOS BANDEIRANTES,MARECHAL HERMES,ROCHA,ANDARAI,BENTO RIBEIRO,PENHA,OSWALDO CRUZ,COSTA BARROS,RIACHUELO,PAQUETA,MANGUINHOS,CACHAMBI,SEPETIBA,RIBEIRA,DEL CASTILHO,GUADALUPE,ESTACIO,HUMAITA,CAMORIM,CACUIA,CENTRO,CASCADURA,ANIL,SANTO CRISTO
21/03/2020,0.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
22/03/2020,0.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
23/03/2020,0.0,0.0,0.0,11.0,0.0,12.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,17.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,50.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,11.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
24/03/2020,0.0,0.0,0.0,13.0,0.0,14.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,22.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,29.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,55.0,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,18.0,13.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,15.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0
25/03/2020,0.0,0.0,0.0,16.0,1.0,15.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,26.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,14.0,0.0,31.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,65.0,30.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,19.0,14.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,8.0,3.0,0.0,1.0,3.0,18.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,5.0,0.0
26/03/2020,0.0,0.0,0.0,20.0,1.0,16.0,1.0,4.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,28.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,15.0,0.0,37.0,1.0,0.0,1.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,79.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,23.0,15.0,1.0,0.0,0.0,1.0,2.0,53.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,51.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,10.0,3.0,0.0,1.0,5.0,24.0,0.0,2.0,1.0,1.0,2.0,0.0,11.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,5.0,1.0
27/03/2020,0.0,0.0,0.0,44.0,1.0,17.0,1.0,5.0,2.0,3.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,31.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,15.0,0.0,41.0,1.0,2.0,1.0,2.0,0.0,9.0,7.0,1.0,0.0,0.0,4.0,87.0,38.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,9.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,4.0,26.0,16.0,1.0,0.0,0.0,1.0,2.0,62.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,8.0,2.0,0.0,3.0,14.0,3.0,0.0,1.0,5.0,25.0,0.0,2.0,3.0,2.0,3.0,0.0,11.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,7.0,1.0
28/03/2020,0.0,0.0,0.0,68.0,1.0,17.0,1.0,5.0,3.0,3.0,0.0,1.0,4.0,4.0,0.0,1.0,1.0,32.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,16.0,0.0,41.0,2.0,2.0,1.0,2.0,1.0,9.0,7.0,1.0,0.0,0.0,4.0,89.0,38.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,10.0,1.0,9.0,0.0,1.0,0.0,3.0,0.0,5.0,26.0,16.0,1.0,0.0,0.0,1.0,3.0,69.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,13.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,55.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,9.0,2.0,0.0,3.0,14.0,3.0,0.0,1.0,5.0,25.0,0.0,2.0,4.0,2.0,3.0,0.0,11.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,4.0,0.0,7.0,1.0
29/03/2020,0.0,0.0,0.0,72.0,1.0,17.0,1.0,5.0,3.0,3.0,0.0,1.0,4.0,4.0,0.0,1.0,2.0,33.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,18.0,1.0,41.0,2.0,2.0,3.0,2.0,1.0,10.0,7.0,1.0,0.0,0.0,5.0,90.0,38.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,10.0,1.0,9.0,0.0,1.0,0.0,3.0,0.0,5.0,27.0,17.0,1.0,0.0,0.0,2.0,3.0,70.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,1.0,0.0,55.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,10.0,2.0,0.0,3.0,15.0,3.0,0.0,1.0,6.0,27.0,0.0,2.0,5.0,2.0,3.0,0.0,11.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,0.0,7.0,1.0
30/03/2020,0.0,0.0,0.0,110.0,1.0,17.0,1.0,7.0,3.0,3.0,0.0,1.0,6.0,8.0,0.0,2.0,2.0,39.0,6.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,3.0,20.0,1.0,44.0,2.0,2.0,4.0,4.0,1.0,15.0,9.0,2.0,0.0,0.0,6.0,101.0,46.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,6.0,11.0,1.0,10.0,0.0,1.0,0.0,3.0,0.0,6.0,28.0,18.0,1.0,0.0,0.0,2.0,8.0,78.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,8.0,5.0,0.0,0.0,0.0,1.0,9.0,23.0,1.0,2.0,5.0,6.0,1.0,1.0,0.0,2.0,1.0,0.0,62.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,8.0,13.0,2.0,0.0,3.0,15.0,5.0,0.0,1.0,7.0,30.0,1.0,3.0,8.0,2.0,3.0,0.0,13.0,5.0,0.0,2.0,2.0,4.0,1.0,1.0,4.0,1.0,4.0,4.0,1.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,5.0,1.0,7.0,1.0
31/03/2020,0.0,0.0,0.0,162.0,1.0,18.0,1.0,8.0,4.0,4.0,1.0,1.0,7.0,9.0,1.0,2.0,2.0,41.0,7.0,7.0,0.0,0.0,3.0,0.0,1.0,6.0,4.0,20.0,1.0,47.0,3.0,4.0,6.0,5.0,1.0,16.0,9.0,2.0,0.0,0.0,6.0,104.0,52.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,6.0,13.0,1.0,14.0,1.0,1.0,0.0,4.0,0.0,6.0,29.0,19.0,1.0,0.0,0.0,2.0,9.0,81.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,8.0,6.0,1.0,0.0,0.0,1.0,9.0,32.0,2.0,2.0,5.0,7.0,1.0,1.0,0.0,3.0,2.0,1.0,65.0,2.0,0.0,0.0,1.0,2.0,1.0,7.0,8.0,18.0,2.0,0.0,3.0,15.0,6.0,0.0,1.0,7.0,32.0,1.0,3.0,8.0,2.0,4.0,1.0,13.0,5.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,1.0,5.0,4.0,1.0,0.0,2.0,1.0,0.0,8.0,1.0,0.0,8.0,2.0,8.0,2.0
01/04/2020,0.0,0.0,1.0,185.0,1.0,18.0,1.0,9.0,4.0,4.0,1.0,1.0,7.0,10.0,2.0,2.0,3.0,42.0,7.0,8.0,0.0,0.0,3.0,0.0,1.0,7.0,4.0,21.0,1.0,47.0,4.0,5.0,6.0,6.0,1.0,17.0,10.0,2.0,0.0,0.0,6.0,104.0,54.0,0.0,3.0,5.0,4.0,1.0,1.0,0.0,8.0,13.0,2.0,16.0,3.0,1.0,0.0,4.0,0.0,8.0,29.0,19.0,1.0,0.0,0.0,2.0,10.0,83.0,0.0,4.0,6.0,0.0,0.0,1.0,1.0,5.0,15.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,9.0,6.0,4.0,0.0,0.0,1.0,9.0,34.0,2.0,3.0,6.0,7.0,1.0,1.0,0.0,3.0,2.0,1.0,65.0,2.0,0.0,1.0,1.0,2.0,1.0,7.0,8.0,19.0,2.0,0.0,4.0,16.0,6.0,0.0,1.0,8.0,32.0,1.0,3.0,8.0,2.0,4.0,1.0,17.0,5.0,1.0,3.0,5.0,6.0,1.0,2.0,4.0,1.0,5.0,5.0,1.0,0.0,2.0,2.0,1.0,9.0,1.0,1.0,8.0,2.0,8.0,2.0
02/04/2020,1.0,0.0,1.0,218.0,1.0,19.0,1.0,11.0,6.0,5.0,1.0,1.0,9.0,13.0,2.0,2.0,5.0,49.0,8.0,8.0,0.0,0.0,4.0,1.0,1.0,9.0,6.0,22.0,2.0,54.0,4.0,6.0,6.0,7.0,1.0,23.0,13.0,2.0,0.0,0.0,7.0,113.0,57.0,0.0,3.0,5.0,5.0,3.0,1.0,0.0,8.0,13.0,2.0,21.0,3.0,1.0,1.0,4.0,0.0,8.0,31.0,21.0,1.0,0.0,0.0,4.0,12.0,94.0,0.0,5.0,7.0,1.0,0.0,1.0,1.0,6.0,15.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,0.0,2.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,10.0,7.0,4.0,0.0,0.0,2.0,9.0,43.0,2.0,3.0,6.0,8.0,1.0,2.0,0.0,3.0,2.0,1.0,70.0,2.0,0.0,2.0,2.0,3.0,1.0,8.0,11.0,23.0,2.0,0.0,4.0,18.0,6.0,0.0,1.0,8.0,34.0,1.0,3.0,8.0,2.0,4.0,1.0,19.0,5.0,1.0,3.0,5.0,6.0,2.0,2.0,4.0,1.0,7.0,5.0,2.0,0.0,4.0,5.0,3.0,9.0,1.0,1.0,9.0,2.0,8.0,2.0
03/04/2020,1.0,0.0,2.0,251.0,2.0,23.0,2.0,14.0,7.0,6.0,1.0,1.0,9.0,13.0,2.0,2.0,6.0,53.0,8.0,9.0,1.0,0.0,5.0,2.0,1.0,10.0,7.0,25.0,3.0,60.0,5.0,8.0,6.0,7.0,1.0,24.0,23.0,4.0,0.0,0.0,8.0,125.0,61.0,0.0,4.0,5.0,6.0,3.0,1.0,0.0,8.0,14.0,2.0,24.0,4.0,3.0,2.0,5.0,0.0,8.0,37.0,25.0,1.0,0.0,0.0,4.0,13.0,97.0,0.0,5.0,7.0,3.0,0.0,1.0,2.0,7.0,16.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,4.0,1.0,0.0,5.0,1.0,2.0,0.0,2.0,12.0,7.0,6.0,0.0,0.0,2.0,11.0,55.0,2.0,3.0,7.0,8.0,1.0,2.0,0.0,3.0,2.0,1.0,76.0,3.0,1.0,4.0,3.0,3.0,1.0,11.0,12.0,25.0,2.0,0.0,5.0,22.0,6.0,1.0,1.0,9.0,35.0,2.0,3.0,8.0,2.0,4.0,1.0,23.0,8.0,2.0,3.0,7.0,6.0,2.0,2.0,4.0,1.0,7.0,6.0,2.0,0.0,8.0,6.0,3.0,10.0,1.0,1.0,12.0,3.0,8.0,2.0
04/04/2020,1.0,0.0,2.0,264.0,3.0,23.0,2.0,17.0,8.0,7.0,1.0,1.0,11.0,13.0,2.0,3.0,6.0,55.0,8.0,10.0,1.0,0.0,5.0,2.0,2.0,11.0,7.0,25.0,4.0,61.0,5.0,9.0,6.0,8.0,1.0,27.0,23.0,4.0,1.0,0.0,8.0,130.0,63.0,0.0,4.0,7.0,8.0,3.0,1.0,0.0,8.0,14.0,3.0,26.0,4.0,3.0,2.0,5.0,0.0,10.0,37.0,27.0,1.0,0.0,0.0,4.0,16.0,99.0,0.0,5.0,7.0,3.0,0.0,1.0,2.0,8.0,17.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,7.0,2.0,4.0,1.0,0.0,8.0,2.0,2.0,0.0,2.0,13.0,7.0,7.0,0.0,0.0,2.0,11.0,56.0,2.0,3.0,7.0,9.0,1.0,2.0,0.0,3.0,2.0,1.0,78.0,4.0,1.0,4.0,3.0,3.0,1.0,14.0,12.0,26.0,2.0,0.0,6.0,25.0,6.0,1.0,1.0,10.0,35.0,2.0,3.0,8.0,2.0,5.0,1.0,26.0,9.0,2.0,4.0,7.0,7.0,3.0,2.0,5.0,1.0,7.0,6.0,3.0,0.0,9.0,6.0,3.0,10.0,1.0,1.0,12.0,3.0,8.0,2.0
